,Year,DOY,StartTime,StopTime,A1112Amp,A14Amp,A15Amp,A16Amp,Availability,Quality,Comments,EventType,DeepClass,2004Class
3992,72,188,2348,20.0,,,,2.8,,,,M,,A431
3993,72,189,125,9999.0,0.3,3.0,,3.0,22 2,,,M,,A326
3994,72,189,139,210.0,,2.5,,4.0,2 2,,,M,,A412
3995,72,189,257,9999.0,0.5,2.8,,,22,,,M,,A 42
3996,72,189,308,345.0,,,,3.0,2,,,M,,A208
3997,72,189,432,500.0,,,,2.5,,,,,,A412
3998,72,189,726,750.0,,,,3.5,,,,,,A201
3999,72,189,1106,1130.0,,,,2.8,,,,,,A 30
4000,72,189,1419,9999.0,1.0,4.0,1.0,3.0,2222,,,A,41,A 41
4001,72,189,1449,1505.0,,,,4.0,2,,,M,,A412
4002,72,189,1554,9999.0,0.5,1.5,,,22,,,,,
4003,72,189,1617,1655.0,0.2,2.8,,,22,,,,,
4004,72,189,1734,1800.0,,,,3.5,,,,M,,
4005,72,189,1833,1900.0,,,,3.5,,,,M,,A218
4006,72,189,1940,2005.0,,,1.0,4.0,22,,,M,,A256
4007,72,189,2103,2210.0,,,,9.5,,,C,C,,
4008,72,189,2307,0.0,,1.2,,3.0,2 2,,C?,,,
4009,72,190,20,9999.0,,1.5,,2.0,2 2,,C,,,A 20
4010,72,190,47,115.0,,,,3.5,2,,,,,A409
4011,72,190,223,300.0,,,,2.5,2,,,,,A284
4012,72,190,355,440.0,,1.2,,4.0,2 2,,,M,,A 35
4013,72,190,618,9999.0,,,,2.5,2,,,M,,
4014,72,190,637,705.0,,2.0,,3.0,2 2,,,M,,A 40
4015,72,190,753,820.0,,1.5,,,2,,,,,
4016,72,190,852,9999.0,,1.2,,,2,,,,,A221
4017,72,190,900,930.0,,,,3.0,2,,,M,,A249
4018,72,190,951,9999.0,0.3,2.0,1.0,,222,,,M,,A221
4019,72,190,956,1025.0,,2.8,,2.8,2 2,,,M,,A221
4020,72,190,1307,1330.0,,,,3.0,,,,M,,
4021,72,190,1422,1455.0,,2.0,,,2,,C?,,,
4022,72,190,1555,1640.0,,2.0,,2.0,2 2,,,M,,
4023,72,190,1647,1800.0,0.5,3.0,,2.8,22 2,,,C,,
4024,72,190,1812,1910.0,1.5,8.0,3.0,3.8,2222,,,A,15,A 15
4025,72,190,2202,9999.0,,,,2.5,2,,,M,,A412
4026,72,190,2220,2240.0,,1.5,,3.0,2 2,,,M,,
4027,72,191,54,130.0,,,,2.0,,,,,,A412
4028,72,191,140,200.0,,,,1.5,,,,,,
4029,72,191,439,510.0,,,,1.5,,,,,,
4030,72,191,536,628.0,,1.2,,2.0,2 2,,,M,,A 10
4031,72,191,627,700.0,,,,2.5,2,,,M,,
4032,72,191,807,825.0,,,,1.5,,,,,,
4033,72,191,846,910.0,,1.0,,2.0,2 2,,,,,
4034,72,191,946,1110.0,0.8,4.0,2.0,40.0,2222,,"16 SPZ=13,",C,,
4035,72,191,1112,1140.0,,1.0,,,2,,,,,
4036,72,191,1345,1410.0,,1.0,,1.5,2 2,,,,,
4037,72,191,1738,9999.0,1.0,2.5,,1.5,22 2,6,,M,,A210
4038,72,191,1802,1900.0,2.0,3.5,1.5,4.0,2222,6,,A,20,A 20
4039,72,191,1944,2005.0,,0.8,,1.2,2 2,6,,,,A 18
4040,72,191,2205,2240.0,,1.2,,,2,66,C?,,,
4041,72,191,2235,2300.0,,,,1.5,2,66,,,,
4042,72,192,531,600.0,,1.5,,2.0,2 2,66,,M,,
4043,72,192,1310,1325.0,,,,1.5,,,,M,,A272
4044,72,192,1525,1600.0,,1.0,,2.0,2 2,6,,M,,
4045,72,192,1645,1715.0,,1.0,,1.8,2 2,6,,M,,
4046,72,192,1749,9999.0,,2.0,,,2,6,,M,,A 75
4047,72,192,1815,1840.0,,,,1.8,2,,,,,
4048,72,192,2107,2120.0,,,,1.2,,22,"14 T OFST, SYNC",,,
4049,72,192,2137,2200.0,,,1.2,2.0,22,22,"14 T OFST, SYNC",M,,A 30
4050,72,193,355,420.0,,0.8,,1.5,2 2,,,M,,
4051,72,193,600,640.0,,1.0,,1.2,2 2,,,,,
4052,72,193,700,720.0,,,,1.2,,,,M,,
4053,72,193,1048,1110.0,,,,1.5,,,,M,,
4054,72,193,1415,1440.0,1.0,1.5,,2.0,22 2,,,M,,A 34
4055,72,193,1445,1520.0,,0.8,5.5,,22,,,C,,
4056,72,193,1832,1910.0,1.0,3.0,,3.0,22 2,,,M,,A201
4057,72,193,2019,2045.0,,1.0,,,2,,,,,A 75
4058,72,193,2203,2220.0,,,,1.0,,,,,,
4059,72,194,333,400.0,,,,2.5,,,,M,,
4060,72,194,1045,1110.0,,,,1.5,,,,M,,
4061,72,194,1346,9999.0,,2.0,,,2,,,M,,A 75
4062,72,194,1413,1450.0,,1.5,,,2,,,M,,A  9
4063,72,194,1502,1520.0,,,,1.2,,,,,,A  8
4064,72,194,1650,1710.0,,,,1.2,,,,,,
4065,72,194,1914,2000.0,,,,1.5,,,C?,,,A273
4066,72,195,20,9999.0,,1.3,3.0,1.2,222,,,C,,
4067,72,195,55,120.0,,,,1.2,2,,EVENT ?,,,
4068,72,195,506,555.0,1.0,3.2,,2.5,2222,,INVERTED,A,01,A  1
4069,72,195,1123,1200.0,,2.0,,2.0,2 2,,,M,,A229
4070,72,195,1329,1420.0,,1.0,,3.5,2 2,,,M,,A 25
4071,72,195,1500,1540.0,,1.2,,,2 2,,,,,
4072,72,195,1700,1800.0,,3.0,,2.0,2,,,C,,
4073,72,195,2100,2130.0,,1.0,,,2,,,,,
4074,72,195,2311,2340.0,,1.0,,1.0,2 2,,M?,,,A246
4075,72,196,200,215.0,,,,1.2,,,,,,A273
4076,72,196,358,425.0,,,,2.2,,,"C, CLOSE TO 16",C,,
4077,72,196,1552,1612.0,,,2.0,,22,,,,,
4078,72,196,1612,1630.0,,,,1.2,2,,,,,A 25
4079,72,196,2105,2140.0,,1.2,,1.2,2 2,,,,,A201
4080,72,197,555,630.0,1.0,2.2,,1.5,22 2,,,M,,A226
4081,72,197,2208,2232.0,,,,1.0,,,,,,
4082,72,198,320,500.0,1.0,3.0,1.0,31.0,2222,,CLOSE TO 16,C,,
4083,72,198,1102,1120.0,,1.2,,1.0,2222,,,A,39,A 39
4084,72,199,302,330.0,,1.5,,0.8,2 2,,,,,
4085,72,199,505,608.0,,,,24.0,,,"C, CLOSE TO 16",C,,
4086,72,199,750,950.0,6.0,30.0,5.0,15.0,2222,,,C,,
4087,72,199,1205,1250.0,,2.2,,,2,2,,C,,
4088,72,199,2156,130.0,58.0,90.0,110.0,320.0,2222,2,FARSIDE,C,,
4089,72,200,625,700.0,,1.5,,,2222,2,,A,39,
4090,72,200,1232,1300.0,,,1.5,,2,2,,M,,
4091,72,201,257,350.0,1.2,5.0,2.5,5.0,2222,66,"15,16 NOISY,15A ESTIMATED",A,16,A 16
4092,72,201,830,850.0,,1.0,,,,22,,,,A228
4093,72,202,230,410.0,5.0,24.0,6.5,13.0,2222,,,C,,
4094,72,202,445,500.0,,,,1.2,2,2,,,,
4095,72,202,610,640.0,,,,2.0,2,2,,,,
4096,72,202,715,730.0,,,,2.0,2,2,,,,
4097,72,202,915,940.0,,,,2.0,2,2,,,,
4098,72,202,1132,1200.0,,,,2.2,2,2,,,,
4099,72,202,1220,9999.0,,,,2.0,2,2,,,,
4100,72,202,1252,1330.0,,,,3.0,2,2,,,,
4101,72,202,1420,1450.0,,,,3.0,2,2,,,,A218
4102,72,202,1628,1650.0,,,,3.0,2,2,,,,
4103,72,202,1750,1840.0,,,,3.5,2,2,C,C,,
4104,72,202,2040,2115.0,,,2.0,3.0,2,2,,,,A 41
4105,72,202,2155,2225.0,,,2.2,3.8,2,2,M?,,,A398
4106,72,202,2235,2305.0,,,,3.5,,2,,,,
4107,72,202,2329,9999.0,,,,3.0,,2,,,,A209
4108,72,202,2351,9999.0,,,2.0,3.0,2,2,,M,,A 10
4109,72,203,13,9999.0,,,2.8,4.0,2,2,,M,,A203
4110,72,203,45,120.0,,,,4.0,,2,,,,A415
4111,72,203,208,230.0,,,,3.0,,2,,,,
4112,72,203,315,345.0,,,,3.0,,2,,,,A286
4113,72,203,517,525.0,,,1.5,,2,2,,,,
4114,72,203,803,9999.0,4.5,6.0,,,22,2,14SP=4,C,,
4115,72,203,848,1000.0,2.2,9.0,2.2,7.5,222,2,,C,,
4116,72,203,1010,1030.0,,,,3.0,,2,,,,A 70
4117,72,203,1045,1105.0,,,1.2,3.5,2,2,,,,A 32
4118,72,203,1108,1120.0,,,1.5,,2,2,,,,
4119,72,203,1131,1140.0,,,1.5,,2,2,,Z,,
4120,72,203,1244,1310.0,,2.5,,3.2,2,2,,M,,A201
4121,72,203,1322,1400.0,1.5,4.0,4.0,3.5,2222,2,,A,17,A 17
4122,72,203,1442,9999.0,,,2.0,,12,2,,M,,A402
4123,72,203,1446,9999.0,,,,8.0,2,2,,A,33,A 33
4124,72,203,1521,1550.0,,,,3.8,2,2,,,,A218
4125,72,203,1618,1640.0,,,,3.2,,2,,,,A246
4126,72,203,1649,1715.0,1.0,,2.0,3.5,2222,2,,M,,A 20
4127,72,203,1811,1820.0,,,2.0,,2,2,,Z,,
4128,72,203,1822,9999.0,,,,3.0,2,2,,,,
4129,72,203,1844,9999.0,,,2.0,,2,2,,Z,,
4130,72,203,1852,1915.0,,,,3.0,2,2,,,,
4131,72,203,1921,1955.0,,,,3.0,2,2,,,,
4132,72,203,2105,2140.0,,,,3.0,,2,,M,,
4133,72,203,2325,2355.0,,,1.5,3.5,2,,,M,,A  8
4134,72,204,112,120.0,,,2.0,,2,2,,Z,,
4135,72,204,412,450.0,,,,3.5,,2,,,,A246
4136,72,204,511,,-1.0,-1.0,,-1.0,,,,,,A 18
4137,72,204,755,820.0,,,,3.0,,2,,,,
4138,72,204,917,925.0,,,1.5,,2,2,,Z,,
4139,72,204,1045,1110.0,,,2.0,3.0,2,2,,,,A285
4140,72,204,1212,1240.0,1.0,3.5,,3.5,22 2,2,,A,49,A  3
4141,72,204,1400,1450.0,,,,6.0,,2,,M,,A104
4142,72,204,1544,1605.0,1.0,3.0,,3.0,22,2,,,,
4143,72,204,1618,1640.0,,,,3.5,,2,,,,T503
4144,72,204,1812,1825.0,,,2.0,,2,2,,Z,,
4145,72,204,1820,1835.0,,,,4.0,2,2,,,,A211
4146,72,204,1842,1900.0,,,1.8,,2,2,,,,A 20
4147,72,204,2043,2100.0,,,,4.0,,2,,,,T502
4148,72,204,2242,9999.0,,,,3.0,,2,,,,A208
4149,72,204,2307,2325.0,,,,4.0,,2,,,,A  8
4150,72,205,139,9999.0,,,,4.0,,2,,M,,T502
4151,72,205,155,215.0,,,,2.5,,2,,,,
4152,72,205,427,450.0,,,,3.0,,2,,M,,A264
4153,72,205,709,750.0,,,,3.5,,2,,,,
4154,72,205,855,9999.0,,,2.0,3.0,22,2,,,,A234
4155,72,205,909,930.0,,,,4.0,2,2,,,,A 10
4156,72,205,1228,9999.0,,,,3.0,,2,,M,,A 14
4157,72,205,1250,1315.0,,,1.8,4.0,22,2,,M,,A399
4158,72,205,1458,,-1.0,-1.0,,-1.0,,,,,,A 20
4159,72,205,1714,,-1.0,-1.0,,-1.0,,,,,,A  1
4160,72,205,1919,9999.0,,,,3.0,,2,,M,,T502
4161,72,205,1940,9999.0,,,,2.0,,2,,,,
4162,72,205,2001,9999.0,,,,2.0,,2,,,,
4163,72,205,2020,9999.0,,,1.5,3.2,22,2,,,,A 36
4164,72,205,2056,2130.0,,,,4.0,2,2,,M,,A100
4165,72,205,2215,2245.0,,3.0,1.0,3.0,222,,,M,,A209
4166,72,206,55,120.0,,,,2.2,,6,,,,
4167,72,206,202,220.0,,,,3.0,,6,,M,,T502
4168,72,206,320,350.0,,,,3.0,,6,,,,A284
4169,72,206,439,510.0,,,,2.8,,6,,,,A425
4170,72,206,539,700.0,1.5,5.0,7.5,4.5,2222,6,,C,,
4171,72,206,858,9999.0,,,,2.5,,6,,,,
4172,72,206,915,9999.0,,,,2.2,,6,,,,
4173,72,206,931,1005.0,,,,2.5,,6,,,,
4174,72,206,1316,1420.0,1.2,5.0,4.0,5.5,2222,66,,A,18,A 18
4175,72,206,1439,1450.0,,,,2.0,,,,,,
4176,72,206,1458,1540.0,,3.0,,,2,,,C,,
4177,72,206,1518,9999.0,,,,2.0,,,,,,
4178,72,206,1540,9999.0,,,,3.0,22,,,M,,T502
4179,72,206,1611,1640.0,1.0,2.2,,2.0,22 2,,,C,,
4180,72,206,1748,1805.0,,,,2.2,,,,,,
4181,72,206,1815,1900.0,1.0,2.0,,4.0,22 2,,,A,21,A 21
4182,72,206,2031,2100.0,,,,2.5,,,,M,,
4183,72,206,2113,9999.0,,,,2.5,,,,M,,
4184,72,206,2118,2135.0,,,,3.0,,,,M,,T502
4185,72,207,45,105.0,,,,2.0,,,,,,
4186,72,207,126,9999.0,,,,2.2,,,,M,,
4187,72,207,141,200.0,,,,2.2,,,,M,,
4188,72,207,430,505.0,,2.0,,2.5,2 2,6,,M,,A 18
4189,72,207,525,9999.0,,1.8,,2.0,2 2,66,,,,A218
4190,72,207,554,620.0,,2.8,,3.0,2 2,66,,M,,A204
4191,72,207,920,940.0,,,,2.0,,,,M,,
4192,72,207,1110,1140.0,,2.0,,2.0,2 2,66,,M,,A  1
4193,72,207,1158,1220.0,,,,2.5,,66,,,,
4194,72,207,1332,1400.0,,2.0,,,2,,,M,,A227
4195,72,207,1440,1455.0,,,,2.0,,,,,,A209
4196,72,207,1540,1600.0,,,1.2,,,,,Z,,
4197,72,207,1626,1650.0,,1.5,2.0,2.0,222,,,,,A238
4198,72,207,2139,9999.0,1.0,1.5,2.0,3.0,2222,,,A,37,A 37
4199,72,207,2205,2225.0,,,,2.0,2,,,,,
4200,72,207,2345,9999.0,,,,2.0,,,,M,,A  8
4201,72,208,2,35.0,0.5,1.5,1.0,3.0,2222,,C?,,,A 51
4202,72,208,139,155.0,,,,2.0,,,,M,,
4203,72,208,305,310.0,,,1.2,,2,,,Z,,
4204,72,208,333,350.0,,,,1.8,,,,,,
4205,72,208,1059,1105.0,,,1.5,,2,,ECLIPSE 0505-0755,Z,,
4206,72,208,1418,1430.0,,,,2.2,,,X=THML EVNT DUE TO ECLPS,X,,
4207,72,208,1420,9999.0,,,,2.5,,,,X,,
4208,72,208,1558,1605.0,,,,2.0,,,,X,,
4209,72,208,1647,1655.0,,,1.5,,2,,,Z,,
4210,72,208,1652,1710.0,,,,2.0,2,,,,,
4211,72,208,1801,1825.0,,,,4.0,,,,X,,
4212,72,208,1928,1955.0,,2.0,,,2,,,,,A204
4213,72,208,2005,2020.0,,,,3.5,,,,X,,
4214,72,208,2049,2100.0,,,1.5,,2,,,Z,,
4215,72,208,2146,2205.0,,,,1.8,,,,,,
4216,72,208,2205,2235.0,,1.5,1.2,,2,,C?,,,A203
4217,72,208,2215,2235.0,,,,2.0,2,,,X,,
4218,72,208,2336,2350.0,,,2.0,,2,,,,,
4219,72,209,4,100.0,1.0,3.0,2.5,4.0,2222,,,C,,
4220,72,209,13,,-1.0,-1.0,,,,,,,,A  1
4221,72,209,37,110.0,,,,3.0,2,,,,,
4222,72,209,108,,-1.0,-1.0,,-1.0,,,,,,A  1
4223,72,209,205,230.0,,,,2.5,,,,X,,
4224,72,209,308,315.0,,,,3.0,,,,X,,
4225,72,209,542,550.0,,,,3.0,,,,X,,
4226,72,209,828,850.0,,,,2.5,,,,M,,
4227,72,209,1054,,,,,-1.0,,,,,,A 14
4228,72,209,1113,1143.0,,,,2.5,,,,X,,
4229,72,209,1438,1450.0,,,,2.0,,,,M,,
4230,72,209,1643,1705.0,,,,1.5,,,,M,,
4231,72,209,1658,1710.0,,,2.0,,2,,,Z,,
4232,72,209,1814,1825.0,,,,2.5,,,,X,,
4233,72,210,223,345.0,6.0,25.0,4.8,10.5,2222,,,C,,
4234,72,210,1133,1210.0,,,1.5,2.0,22,,C,,,
4235,72,210,1314,1335.0,1.0,2.0,,2.5,22 2,,SIM TO A14,,,A 14
4236,72,210,1325,1430.0,1.0,4.8,2.0,2.5,2 22,,C,C,,
4237,72,210,1442,1510.0,,,1.0,2.0,,,,,,
4238,72,211,1332,1400.0,,1.6,,,2,,,,,
4239,72,211,1505,1540.0,,2.5,3.2,3.0,1122,,"S@ 14,15,16",A,19,A 19
4240,72,212,151,220.0,,1.2,1.5,,2,,,,,A239
4241,72,212,251,320.0,,2.0,,,2,,,,,
4242,72,212,318,340.0,,10.0,,,2,,14SPZ CLIPPED,C,,
4243,72,212,1533,1555.0,,,6.0,,2,,C,C,,
4244,72,213,1808,2030.0,13.0,40.0,100.0,40.0,2222,4,15 AMP ESTIMATED,C,,
4245,72,213,2318,2355.0,0.5,1.5,,,2,,,,,
4246,72,214,616,655.0,1.0,5.0,,,22,22,,M,,A  6
4247,72,214,1519,1550.0,,,,2.0,,2,,,,
4248,72,214,1612,1650.0,,,,3.0,,2,T04L,,,A 90
4249,72,214,1904,1933.0,,,,2.0,,2,,,,A430
4250,72,214,2249,2310.0,,,,2.5,,2,,M,,
4251,72,215,126,240.0,,2.0,,3.0,2,22,C DIST,C,,
4252,72,215,357,430.0,,,,2.5,,22,,M,,A409
4253,72,215,515,535.0,,,,2.0,,22,M ?,,,
4254,72,215,649,705.0,,,,1.2,,22,15SS @ 215/0800,,,
4255,72,215,1313,1325.0,,,,2.0,,2,,,,
4256,72,215,1416,1455.0,2.0,7.0,2.0,5.5,2222,2,"S-P=2M@16,S@12,14",A,40,A 40
4257,72,215,1915,1930.0,,,,2.0,,2,,,,A424
4258,72,215,1931,1950.0,,,,2.5,,2,,,,A 35
4259,72,215,1949,2005.0,,,,2.5,,2,,,,
4260,72,216,352,400.0,,,1.5,,2,2,14SS @216/2000,Z,,
4261,72,216,2117,2145.0,,,,3.0,,,L,,,A 96
4262,72,216,2232,2310.0,1.0,2.0,,2.5,22 2,,S@14,M,,
4263,72,216,2353,9999.0,,,,3.0,,,L,,,A412
4264,72,217,2,40.0,,,,3.5,,,L,,,A 11
4265,72,217,237,310.0,,,,3.0,,2,L 12SS @ 217/0230,M,,A256
4266,72,217,419,445.0,,,,3.0,,2,L,,,A412
4267,72,217,450,520.0,,2.2,,2.5,2 2,2,,,,A434
4268,72,217,823,900.0,,,,3.5,,,L,M,,A412
4269,72,217,1247,1320.0,,,,5.0,,,L,M,,
4270,72,217,1331,9999.0,,,,3.0,,,L,,,A 32
4271,72,217,1340,1400.0,1.5,4.0,,4.0,22 2,,"S@12?,14,16",A,41,A 41
4272,72,217,1458,1530.0,,3.5,,,2,,"SIM TO A15 ,S@14",M,,A348
4273,72,217,1623,1650.0,,,1.0,3.5,22,,,,,A  8
4274,72,217,1738,1815.0,,2.0,1.2,4.5,222,,"S@14,15?,16",M,,A249
4275,72,217,2026,2040.0,,2.5,,,2,,,,,A221
4276,72,218,137,205.0,,,,2.0,,,,,,A284
4277,72,218,520,545.0,,,,2.5,,,,,,A  8
4278,72,218,647,710.0,,,,2.5,,,,,,A 99
4279,72,218,749,830.0,1.2,2.0,2.5,4.0,2222,,"S@12,14,15,16",A,15,A 15
4280,72,218,917,935.0,,1.0,1.0,,22,,,M,,
4281,72,218,957,1035.0,,,,3.0,,,S@16,M,,A255
4282,72,218,1011,1025.0,,,1.0,,2,3,REAL?,,,A289
4283,72,218,1110,1130.0,,,,1.5,,,,,,
4284,72,218,1257,1320.0,,1.0,1.0,2.0,222,,"S@14,15,16,(SMALL MQ)",M,,A 26
4285,72,218,1426,1500.0,,,,3.0,,,S@16,M,,A256
4286,72,218,1652,1710.0,,1.0,1.0,2.0,222,,,M,,A425
4287,72,218,1709,1720.0,,,,2.0,2,,,,,
4288,72,218,1804,1820.0,,,,2.0,,,,,,
4289,72,218,1919,1945.0,,1.0,,2.2,2 2,,,,,
4290,72,218,2130,2200.0,,,,2.0,,,,,,A202
4291,72,218,2235,2320.0,1.0,3.0,,2.8,2212,,"S@12,14,16,P@14?",A,20,A 20
4292,72,219,1000,1030.0,,,,2.0,,,,,,A272
4293,72,219,1427,1500.0,,,,2.0,,,,,,A431
4294,72,219,1520,1555.0,,1.5,,1.5,2 2,,,,,A  9
4295,72,219,1630,1650.0,,,,2.0,,,,,,A412
4296,72,219,1840,1925.0,1.2,5.0,,1.5,2222,2,"S@12,14,16,S-P=2M@14",A,30,A 30
4297,72,219,2242,2300.0,,,,1.5,,2,,,,
4298,72,220,157,230.0,,1.5,,1.2,2 2,2,S@14,M,,A 29
4299,72,220,359,425.0,,1.0,,,2,2,,,,A339
4300,72,220,543,610.0,,,,2.0,,2,,M,,
4301,72,220,645,710.0,,,,2.0,,2,,,,
4302,72,220,1109,1140.0,,1.6,,1.3,2 2,2,S@14,M,,
4303,72,220,1121,1145.0,,,,1.8,2,2,,,,A256
4304,72,220,1839,1910.0,,1.0,,1.2,2,2,,,,A114
4305,72,220,1923,1940.0,,,,1.5,,2,,,,A233
4306,72,220,1946,2010.0,,,,1.5,,2,,,,
4307,72,220,2130,2155.0,,1.2,,2.0,2,,,,,
4308,72,220,2226,2305.0,1.0,2.5,2.0,3.0,2222,,"S@12,14,16;S-P=2M@14",A,34,A 34
4309,72,220,2358,20.0,,,,2.0,,,,,,
4310,72,221,413,440.0,,,,1.2,,,,,,
4311,72,221,1127,1200.0,,,,2.0,,,,M,,A438
4312,72,221,1245,1310.0,,,1.5,,2,,,,,
4313,72,221,1403,1420.0,,,,1.2,,,,,,
4314,72,221,1807,1850.0,1.0,2.2,,2.5,2212,,"S@12,14,16",M,,A201
4315,72,221,1905,1930.0,,,,1.2,,,,,,
4316,72,221,1943,2010.0,,,,1.0,,,,,,
4317,72,221,2130,2205.0,,,,1.8,,,,,,
4318,72,221,2241,2310.0,,,,1.5,,,,,,
4319,72,222,203,230.0,,,,1.2,,,,,,
4320,72,222,630,705.0,,,,1.5,,,,,,A 25
4321,72,222,808,835.0,,1.0,,,2,,,,,
4322,72,222,1048,1120.0,,1.0,,1.2,2 2,,,,,A  9
4323,72,222,1217,1250.0,,1.2,,1.2,2,,,,,
4324,72,222,1655,1720.0,,1.0,,,2,,,,,
4325,72,222,2007,2110.0,0.5,2.2,1.5,2.2,2222,,DIST  (LONG R.T.),C,,
4326,72,223,258,325.0,0.5,1.5,,1.5,22 2,,,,,A229
4327,72,223,558,620.0,,1.2,,,2,,,,,A 75
4328,72,223,710,730.0,,,,1.2,,,,,,A273
4329,72,223,1130,9999.0,,,,1.0,,,EVENT ?,,,
4330,72,223,1147,1230.0,,,,1.5,,,,,,A 25
4331,72,223,1848,1900.0,,,,1.0,,,EVENT ?,,,
4332,72,223,2210,2230.0,,,,1.0,,,,,,
4333,72,223,2300,2330.0,,,,1.0,,,,,,
4334,72,224,39,110.0,,,,0.8,,,,,,
4335,72,224,215,235.0,,5.5,,,,,"C,SPZ CLIPPED",C,,
4336,72,224,322,355.0,,,,1.2,,,C ?,,,
4337,72,224,412,440.0,,,,1.0,,,,,,
4338,72,224,450,525.0,1.2,1.2,,,2,,M ?,,,
4339,72,224,945,1100.0,1.2,4.0,4.0,5.0,2222,,,C,,
4340,72,224,1024,1045.0,,,1.8,,2,,,,,
4341,72,224,1321,1420.0,1.2,4.2,,2.8,22 2,,,C,,
4342,72,224,1720,1750.0,,,,1.0,,,,,,
4343,72,224,2028,2120.0,,,,1.0,,,C ?,,,
4344,72,225,707,730.0,,2.0,,1.2,,,,,,A226
4345,72,225,1910,1935.0,,,,1.5,,,,,,
4346,72,226,353,445.0,,2.0,,,2,,,,,
4347,72,226,1643,1720.0,,,,1.0,,,,,,
4348,72,226,2108,2150.0,,1.5,,,,,,,,
4349,72,227,143,235.0,,2.0,1.5,1.8,222,,,C,,
4350,72,227,159,230.0,,,,6.5,2,,"C,CLOSE TO STA16,16SPZ=24MM",C,,
4351,72,227,431,453.0,,,,1.0,,,,,,
4352,72,227,1517,1545.0,,1.0,1.1,,22,,,,,A 39
4353,72,227,2221,2235.0,,0.7,,,,,,,,
4354,72,228,13,30.0,,,1.2,,2,,,,,
4355,72,228,49,120.0,,1.2,1.2,,22,,,M,,A349
4356,72,228,310,330.0,,1.0,,,,,,,,
4357,72,228,323,410.0,,1.6,1.8,,2,,C,C,,
4358,72,228,732,800.0,,,1.2,,2,,C ?,,,A289
4359,72,228,848,940.0,,,3.5,,2,,C,C,,
4360,72,228,938,1010.0,,,2.0,,2,,C ?,,,
4361,72,228,1517,1610.0,,,,4.0,,,"C,16SP=6",C,,
4362,72,228,1541,1620.0,1.0,3.0,3.5,1.8,2222,2,S-P=2M@15,A,16,A 16
4363,72,228,2319,2350.0,,1.0,,,2,2,15SR@ 228/1846,,,
4364,72,229,636,700.0,,1.0,,,2,2,M?,,,A327
4365,72,229,712,730.0,,0.8,,,,2,,,,
4366,72,229,1229,1300.0,,1.0,,,,2,,,,
4367,72,229,1323,1355.0,,0.8,,,,2,,,,
4368,72,229,1740,1800.0,,0.7,,,,2,,,,
4369,72,229,1820,1850.0,,0.5,,,,2,,,,
4370,72,229,2022,2043.0,,0.8,,,,2,,,,
4371,72,229,2044,2105.0,,0.9,,,,2,,,,
4372,72,229,2135,2206.0,,1.2,,,,2,,,,
4373,72,229,2257,2320.0,,1.2,,,,2,,,,
4374,72,229,2328,25.0,1.0,3.0,,,2,2,,C,,
4375,72,230,7,25.0,,1.2,,,,2,,,,A230
4376,72,230,27,50.0,,1.0,,,,2,,,,
4377,72,230,150,210.0,,1.1,,,,2,,,,
4378,72,230,250,9999.0,,1.0,,,,2,,,,
4379,72,230,258,9999.0,,2.0,1.0,2.0,22,2,"S@14,15",M,,A 17
4380,72,230,320,9999.0,,1.5,0.8,3.5,222,2,S@16,M,,A256
4381,72,230,335,405.0,0.9,2.0,,,22,2,,M,,A 21
4382,72,230,402,425.0,,1.0,,,2,2,,M,,
4383,72,230,419,9999.0,,1.0,,,,2,"S@14,16",M,,
4384,72,230,428,9999.0,,2.0,1.0,3.0,222,2,,M,,A230
4385,72,230,437,500.0,1.0,2.0,,3.0,22 2,2,,,,
4386,72,230,545,615.0,,1.5,,3.0,2 2,2,"S@ 14,16",M,,A425
4387,72,230,632,650.0,,1.0,1.2,,2,2,"S@ 14,15",M,,A398
4388,72,230,719,750.0,,1.1,,,,2,,,,
4389,72,230,755,835.0,1.0,2.0,2.0,3.0,2222,2,"S@12,14,15,16",,,A234
4390,72,230,1005,1030.0,,1.2,,,2,22,15 SR@230/0915,,,
4391,72,230,1103,9999.0,,1.2,,,2,22,,,,
4392,72,230,1118,1135.0,,1.7,,2.2,2 2,22,,,,
4393,72,230,1239,1300.0,,1.0,,,2,22,,,,
4394,72,230,1305,1335.0,,1.3,,,2,22,,,,
4395,72,230,1335,1400.0,,1.1,,,2,22,,,,
4396,72,230,1426,1450.0,,1.2,,,2,22,,,,A 35
4397,72,230,1458,1515.0,,1.0,,,,22,,,,
4398,72,230,1516,9999.0,0.8,2.0,,,22 2,22,,A,33,A  3
4399,72,230,1535,9999.0,,2.5,,,2,322,S@ 14,M,,
4400,72,230,1538,1630.0,1.2,3.5,,,2,322,"S@12,14",M,,
4401,72,230,1932,2010.0,,1.8,,,2,22,,,,
4402,72,230,2345,30.0,1.8,4.0,3.5,3.5,2222,22,"S@12,14,15,16;P?@14",A,17,A 17
4403,72,231,102,130.0,,2.0,,,2,22,,,,A307
4404,72,231,137,200.0,,2.5,,,2,22,,,,
4405,72,231,318,9999.0,,1.2,,,,22,,,,
4406,72,231,328,400.0,,2.0,,,2,22,,,,A 57
4407,72,231,404,430.0,,1.8,,,2,22,,,,
4408,72,231,505,9999.0,,2.2,,,2,22,,,,
4409,72,231,519,540.0,,2.0,2.0,,22,22,,,,A 17
4410,72,231,1208,1230.0,,2.0,,,2,22,,,,A382
